tpb,gpuA,nX,time
128,80,102400.0,141.5893289
128,80,501760.0,186.98691209
128,80,1003520.0,221.97798716
128,80,2007040.0,290.40010666
128,80,5007360.0,614.23999829
128,80,8007680.0,5392.74820386
128,80,10004480.0,11202.25581859
128,85,102400.0,139.62333907
128,85,501760.0,171.48334768
128,85,1003520.0,219.31076622
128,85,2007040.0,291.06836203
128,85,5007360.0,607.20555764
128,85,8007680.0,5395.5259134
128,85,10004480.0,11194.38772737
128,90,102400.0,145.44884139
128,90,501760.0,208.47759968
128,90,1003520.0,227.75339019
128,90,2007040.0,298.46684692
128,90,5007360.0,657.92292242
128,90,8007680.0,5292.52114127
128,90,10004480.0,11154.75052934
128,95,102400.0,136.75158907
128,95,501760.0,175.39713109
128,95,1003520.0,215.4072331
128,95,2007040.0,278.38497833
128,95,5007360.0,723.42013343
128,95,8007680.0,5187.02701854
128,95,10004480.0,11091.44803266
128,100,102400.0,142.51022612
128,100,501760.0,178.7529888
128,100,1003520.0,206.82877291
128,100,2007040.0,296.94384445
128,100,5007360.0,633.26032613
128,100,8007680.0,5618.41418993
128,100,10004480.0,11054.60860773
192,0,107520.0,149.66063809
192,0,506880.0,170.22001924
192,0,998400.0,225.95390799
192,0,1996800.0,295.7440837
192,0,5007360.0,717.5057158
192,0,8002560.0,5524.95569612
192,0,9999360.0,11184.19119128
192,5,107520.0,158.24382612
192,5,506880.0,175.65815593
192,5,998400.0,206.92464094
192,5,1996800.0,276.03356963
192,5,5007360.0,664.05458264
192,5,8002560.0,5373.32982307
192,5,9999360.0,11092.75494471
192,10,107520.0,146.07883696
192,10,506880.0,186.05957864
192,10,998400.0,206.59468488
192,10,1996800.0,303.73466192
192,10,5007360.0,606.59244724
192,10,8002560.0,5363.00094699
192,10,9999360.0,11115.63697018
192,15,107520.0,145.71391867
192,15,506880.0,186.6295822
192,15,998400.0,205.77986625
192,15,1996800.0,296.70923993
192,15,5007360.0,629.41964557
192,15,8002560.0,5148.04242234
192,15,9999360.0,11192.29718459
192,20,107520.0,141.6723642
192,20,506880.0,178.1594652
192,20,998400.0,226.2535502
192,20,1996800.0,293.63852305
192,20,5007360.0,545.50381466
192,20,8002560.0,4802.51204191
192,20,9999360.0,11083.40807029
192,25,107520.0,196.43644833
192,25,506880.0,196.93672607
192,25,998400.0,232.42021239
192,25,1996800.0,356.98428549
192,25,5007360.0,637.9004499
192,25,8002560.0,5267.63280021
192,25,9999360.0,8896.64855605
192,30,107520.0,151.74645302
192,30,506880.0,711.6146593
192,30,998400.0,245.71456108
192,30,1996800.0,293.74416461
192,30,5007360.0,1038.09646399
192,30,8002560.0,5290.75761454
192,30,9999360.0,11073.46862579
192,35,107520.0,172.09951728
192,35,506880.0,212.05650054
192,35,998400.0,227.37401026
192,35,1996800.0,271.65582152
192,35,5007360.0,674.85727642
192,35,8002560.0,5662.94860331
192,35,9999360.0,11098.23257282
192,40,107520.0,139.77296153
192,40,506880.0,174.31052084
192,40,998400.0,213.42892703
192,40,1996800.0,287.56161051
192,40,5007360.0,613.98175454
192,40,8002560.0,5096.75390183
192,40,9999360.0,11179.943161
192,45,107520.0,141.77319845
192,45,506880.0,190.42071969
192,45,998400.0,207.96631678
192,45,1996800.0,281.79169019
192,45,5007360.0,716.72752805
192,45,8002560.0,4995.54833379
192,45,9999360.0,11178.46648349
192,50,107520.0,146.29691387
192,50,506880.0,189.18579806
192,50,998400.0,223.13634945
192,50,1996800.0,313.43600568
192,50,5007360.0,638.4357296
192,50,8002560.0,5493.20514312
192,50,9999360.0,11142.02201257
192,55,107520.0,165.69078137
192,55,506880.0,181.13280431
192,55,998400.0,215.52964064
192,55,1996800.0,280.9898632
192,55,5007360.0,685.98901246
192,55,8002560.0,5466.73650921
192,55,9999360.0,10553.6836641
192,60,107520.0,148.20597089
192,60,506880.0,180.18791028
192,60,998400.0,227.37210323
192,60,1996800.0,277.77270225
192,60,5007360.0,632.52727144
192,60,8002560.0,5246.71541375
192,60,9999360.0,11100.36622244
192,65,107520.0,155.88498795
192,65,506880.0,178.23054182
192,65,998400.0,211.96198332
192,65,1996800.0,287.25581017
192,65,5007360.0,743.20748496
192,65,8002560.0,5076.84787737
192,65,9999360.0,11030.97608618
192,70,107520.0,137.78837815
192,70,506880.0,157.1917808
192,70,998400.0,206.85797432
192,70,1996800.0,283.53408066
192,70,5007360.0,617.81834293
192,70,8002560.0,4952.87140813
192,70,9999360.0,10867.25487031
192,75,107520.0,168.20953203
192,75,506880.0,178.37849563
192,75,998400.0,222.13615153
192,75,1996800.0,292.57241338
192,75,5007360.0,986.88041065
192,75,8002560.0,5246.02483023
192,75,9999360.0,8931.70180827
192,80,107520.0,161.53365289
192,80,506880.0,322.65729416
192,80,998400.0,290.42458022
192,80,1996800.0,288.84102952
192,80,5007360.0,716.90194191
192,80,8002560.0,4974.50142816
192,80,9999360.0,11195.50143336
192,85,107520.0,152.03648062
192,85,506880.0,177.39017692
192,85,998400.0,222.70019562
192,85,1996800.0,280.88140082
192,85,5007360.0,714.98561434
192,85,8002560.0,5409.74823123
192,85,9999360.0,11011.5555997
192,90,107520.0,150.00016903
192,90,506880.0,182.98600122
192,90,998400.0,213.55121538
192,90,1996800.0,295.18425097
192,90,5007360.0,622.19410454
192,90,8002560.0,5266.02664325
192,90,9999360.0,11187.33942102
192,95,107520.0,168.82248351
192,95,506880.0,190.01980619
192,95,998400.0,207.830123
192,95,1996800.0,305.14896363
192,95,5007360.0,646.58335975
192,95,8002560.0,5351.75459044
192,95,9999360.0,11277.29267304
192,100,107520.0,156.22642592
192,100,506880.0,179.0937911
192,100,998400.0,216.04803518
192,100,1996800.0,281.3426639
192,100,5007360.0,663.2417505
192,100,8002560.0,5685.62586136
192,100,9999360.0,11202.4364303
256,0,102400.0,151.01021994
