tpb,gpuA,nX,time
96,14.0000,4800384,203.57022485
96,14.0000,6407424,277.68850168
96,14.0000,9600768,417.18725585
96,14.0000,12804480,554.48297327
96,16.0000,107520,6.23954957
96,16.0000,204288,13.59154108
96,16.0000,301056,13.73372547
96,16.0000,397824,17.67796191
96,16.0000,602112,26.01335090
96,16.0000,806400,34.29582394
96,16.0000,1204224,51.36944779
96,16.0000,1602048,66.81267088
96,16.0000,2397696,98.70792369
96,16.0000,3204096,131.23947390
96,16.0000,4806144,199.38644185
96,16.0000,6397440,267.11214032
96,16.0000,9601536,396.07899914
96,16.0000,12805632,543.30644934
96,18.0000,100224,6.30685216
96,18.0000,200448,10.31789647
96,18.0000,300672,14.78725537
96,18.0000,400896,17.55313253
96,18.0000,601344,25.34693456
96,18.0000,801792,32.99087405
96,18.0000,1202688,49.36453910
96,18.0000,1603584,64.36254795
96,18.0000,2405376,95.60590959
96,18.0000,3207168,127.06813822
96,18.0000,4799616,191.07695674
96,18.0000,6403200,252.50082947
96,18.0000,9599232,388.21730085
96,18.0000,12806400,514.88637291
96,20.0000,103680,6.60922898
96,20.0000,207360,10.82720747
96,20.0000,299520,15.68542138
96,20.0000,403200,18.76103688
96,20.0000,599040,26.64915357
96,20.0000,806400,38.40306286
96,20.0000,1198080,50.72270177
96,20.0000,1601280,66.87001957
96,20.0000,2407680,100.79473930
96,20.0000,3202560,131.19787730
96,20.0000,4803840,195.67813056
96,20.0000,6405120,259.87035408
96,20.0000,9607680,388.68309571
96,20.0000,12798720,639.30570604
128,0.0000,102400,27.27792301
128,0.0000,204800,15.33535567
128,0.0000,307200,20.61950162
128,0.0000,399360,25.46558910
128,0.0000,604160,36.81100033
128,0.0000,798720,48.60713206
128,0.0000,1198080,123.10996572
128,0.0000,1607680,108.58345380
128,0.0000,2406400,246.65424481
128,0.0000,3205120,202.89078276
128,0.0000,4802560,329.72912998
128,0.0000,6400000,356.36194367
128,0.0000,9605120,534.82098465
128,0.0000,12800000,712.15199584
128,2.0000,107520,15.10839037
128,2.0000,204288,12.03334157
128,2.0000,301056,17.81756811
128,2.0000,397824,22.03796534
128,2.0000,602112,32.71968044
128,2.0000,806400,43.39087358
128,2.0000,1204224,63.94563837
128,2.0000,1602048,84.45803789
128,2.0000,2397696,125.27976898
128,2.0000,3204096,167.12185312
128,2.0000,4806144,249.90333205
128,2.0000,6397440,335.07105756
128,2.0000,9601536,509.86861374
128,2.0000,12805632,689.69057595
128,4.0000,101376,6.48779121
128,4.0000,202752,12.21815956
128,4.0000,304128,16.54611465
128,4.0000,405504,22.58144161
128,4.0000,608256,31.51213156
128,4.0000,799744,42.06589879
128,4.0000,1205248,62.18591428
128,4.0000,1599488,82.10555670
128,4.0000,2399232,129.97581445
128,4.0000,3198976,165.25829647
128,4.0000,4798464,263.07296642
