tpb,gpuA,nX,time
96,20.0000,12798720,36588.91317854
128,0.0000,102400,516.49818395
128,0.0000,204800,959.73155917
128,0.0000,307200,1662.30767648
128,0.0000,399360,1736.78189675
128,0.0000,604160,2622.50430248
128,0.0000,798720,3463.84625486
128,0.0000,1198080,5164.06351582
128,0.0000,1607680,6884.86367940
128,0.0000,2406400,10327.76480660
128,0.0000,3205120,13742.93051343
128,0.0000,4802560,20612.43335459
128,0.0000,6400000,27407.54206922
128,0.0000,9605120,41208.94279727
128,0.0000,12800000,54867.26297185
128,2.0000,107520,511.47558112
128,2.0000,204288,876.29639088
128,2.0000,301056,1270.66870002
128,2.0000,397824,1700.85289852
128,2.0000,602112,2492.45794530
128,2.0000,806400,3313.46559873
128,2.0000,1204224,4932.89843360
128,2.0000,1602048,6543.75798842
128,2.0000,2397696,9814.30150568
128,2.0000,3204096,13074.96226373
128,2.0000,4806144,20288.43185845
128,2.0000,6397440,26049.90888466
128,2.0000,9601536,39207.90291530
128,2.0000,12805632,52252.83212643
128,4.0000,101376,395.16222921
128,4.0000,202752,789.84056699
128,4.0000,304128,1180.24318301
128,4.0000,405504,1588.43948962
128,4.0000,608256,2359.36616329
128,4.0000,799744,3129.26128824
128,4.0000,1205248,4678.50632490
128,4.0000,1599488,6218.15342852
128,4.0000,2399232,9349.41670362
128,4.0000,3198976,12486.34507523
128,4.0000,4798464,18642.09676043
128,4.0000,6397952,24914.70513509
128,4.0000,9608192,37437.19048005
128,4.0000,12807168,50298.95477631
128,6.0000,105984,398.68984134
128,6.0000,200192,744.41972724
128,6.0000,306176,1138.96641167
128,6.0000,400384,1487.60935569
128,6.0000,600576,2242.15244042
128,6.0000,800768,2980.53656328
128,6.0000,1201152,4482.79439452
128,6.0000,1601536,5967.22322417
128,6.0000,2402304,8976.80072391
128,6.0000,3203072,12112.94313853
128,6.0000,4804608,17899.43901624
128,6.0000,6406144,23856.55683564
128,6.0000,9597440,35690.28407652
128,6.0000,12800512,47684.64908479
128,8.0000,98304,350.12731368
128,8.0000,208896,744.19660613
128,8.0000,307200,1096.47642425
128,8.0000,405504,1453.99503093
128,8.0000,602112,2159.21689697
128,8.0000,798720,2845.33658402
128,8.0000,1204224,4293.52745414
128,8.0000,1597440,5714.22322475
128,8.0000,2408448,8582.35656423
128,8.0000,3207168,11546.95677155
128,8.0000,4804608,17166.82814220
128,8.0000,6402048,22874.72205910
128,8.0000,9609216,34715.70446136
128,8.0000,12804096,45693.88482165
128,10.0000,102400,353.07810028
128,10.0000,204800,714.65493517
128,10.0000,307200,1050.51430774
128,10.0000,409600,1414.30368766
128,10.0000,601600,2054.60654453
128,10.0000,806400,2769.50465396
128,10.0000,1203200,4118.22856899
128,10.0000,1600000,5472.96442884
128,10.0000,2406400,8262.59908524
128,10.0000,3200000,10951.71958367
128,10.0000,4800000,16462.87017997
128,10.0000,6400000,21870.93803065
128,10.0000,9600000,32940.93700800
128,10.0000,12800000,43829.64841863
128,12.0000,106496,350.39062037
128,12.0000,199680,667.69630351
128,12.0000,306176,1005.69197155
128,12.0000,399360,1313.69497072
128,12.0000,599040,1981.57397198
128,12.0000,798720,2817.41438394
128,12.0000,1198080,4129.87584763
128,12.0000,1597440,5244.16672898
128,12.0000,2409472,7951.53924759
128,12.0000,3208192,10616.81301353
128,12.0000,4805632,15854.68899538
128,12.0000,6403072,21091.48337486
128,12.0000,9597952,32168.21109836
128,12.0000,12806144,42276.96573164
128,14.0000,96768,306.29221905
128,14.0000,207360,660.33512988
128,14.0000,304128,964.68350038
128,14.0000,400896,1269.99802887
128,14.0000,608256,1935.71759031
128,14.0000,801792,2537.96755792
128,14.0000,1202688,3828.09305286
128,14.0000,1603584,5082.20695910
128,14.0000,2405376,7616.09175738
128,14.0000,3207168,10161.38232452
128,14.0000,4796928,15233.15522106
128,14.0000,6400512,20324.85588434
128,14.0000,9607680,30474.98438428
128,14.0000,12801024,40635.46923088
128,16.0000,100352,309.26793338
128,16.0000,200704,630.46809048
128,16.0000,301056,1077.11188971
128,16.0000,401408,1293.59160015
128,16.0000,602112,1840.27208610
128,16.0000,802816,2463.50098639
128,16.0000,1204224,3674.61117183
128,16.0000,1605632,4904.94500449
128,16.0000,2408448,7423.37151252
128,16.0000,3196928,9781.00248315
128,16.0000,4802560,14692.65328760
128,16.0000,6408192,19923.47392630
128,16.0000,9605120,29459.14194780
128,16.0000,12802048,39251.87747054
128,18.0000,103936,318.47225383
128,18.0000,207872,612.81449459
128,18.0000,296960,874.32381003
128,18.0000,400896,1182.56431628
128,18.0000,608768,1793.64429192
128,18.0000,801792,2364.70612915
128,18.0000,1202688,3542.84456277
128,18.0000,1603584,4736.93298533
128,18.0000,2405376,7098.38348817
128,18.0000,3207168,9471.80731182
128,18.0000,4810752,14196.92851127
128,18.0000,6399488,18903.07629204
128,18.0000,9606656,28356.43168618
128,18.0000,12798976,37807.97857078
128,20.0000,107520,306.76378532
128,20.0000,199680,572.30319114
128,20.0000,307200,874.58394626
128,20.0000,399360,1139.70528733
128,20.0000,599040,1706.63962180
128,20.0000,798720,2355.40590229
128,20.0000,1198080,3558.44481036
