eqs,tpb,gpuA,nX,time,Speed
EulerClassic,256,12.0,8388608,89223.27327727,94.01816019382728
EulerClassic,256,12.0,12582912,132547.85325309,94.93108859314297
EulerClassic,256,14.0,69632,444.19453361,156.76014613258715
EulerClassic,256,14.0,104448,625.05999478,167.10075972269217
EulerClassic,256,14.0,139264,758.78108631,183.5364672533544
EulerClassic,256,14.0,208896,1109.53560742,188.2733628402835
EulerClassic,256,14.0,261120,1357.29273883,192.3829639176351
EulerClassic,256,14.0,400384,2099.15945747,190.73539105150238
EulerClassic,256,14.0,522240,2667.64454408,195.76821100807746
EulerClassic,256,14.0,783360,4033.47999399,194.21442554995406
EulerClassic,256,14.0,1044480,5311.43184142,196.64753896583196
EulerClassic,256,14.0,1584128,9218.87909282,171.83520730126256
EulerClassic,256,14.0,2106368,17522.07218517,120.2122658633234
EulerClassic,256,14.0,3150848,31182.70271474,101.04473716803902
EulerClassic,256,14.0,4195328,41871.5965531,100.19508080327536
EulerClassic,256,14.0,6301696,63338.9838392,99.49158666640827
EulerClassic,256,14.0,8390656,83190.889792,100.86027473655994
EulerClassic,256,14.0,12585984,136680.2401976,92.08342026473113
EulerClassic,256,16.0,73728,472.46291421,156.0503433868027
EulerClassic,256,16.0,110592,667.37001592,165.71316864984394
EulerClassic,256,16.0,129024,731.49130561,176.38487157739382
EulerClassic,256,16.0,202752,1064.69071995,190.4327671885049
EulerClassic,256,16.0,258048,1321.42491774,195.28010750798694
EulerClassic,256,16.0,405504,2020.30780099,200.71397031744033
EulerClassic,256,16.0,534528,2621.83505839,203.87552538420917
EulerClassic,256,16.0,792576,3905.59200807,202.93363934643597
EulerClassic,256,16.0,1050624,5114.95728926,205.40230163915948
EulerClassic,256,16.0,1585152,7857.75596445,201.73087675050394
EulerClassic,256,16.0,2101248,16477.55544836,127.52182850091006
EulerClassic,256,16.0,3151872,29343.71510419,107.4121660740205
EulerClassic,256,16.0,4202496,39851.6089266,105.45360935716033
EulerClassic,256,16.0,6303744,59279.5638171,106.3392439838027
EulerClassic,256,16.0,8386560,78890.43162085,106.30642813955035
EulerClassic,256,16.0,12589056,118726.87508842,106.03375175691684
EulerClassic,256,18.0,77824,401.31287141,193.9235084251543
EulerClassic,256,18.0,97280,486.14926772,200.10315032713137
EulerClassic,256,18.0,136192,655.00181372,207.92614180182915
EulerClassic,256,18.0,194560,918.26525601,211.87777575881756
EulerClassic,256,18.0,272384,1296.17656361,210.14421001516908
EulerClassic,256,18.0,389120,1797.51270468,216.47691222815172
EulerClassic,256,18.0,525312,2401.98945999,218.69871152648065
EulerClassic,256,18.0,797696,3664.49581493,217.68233347409014
EulerClassic,256,18.0,1050624,4821.56489112,217.90103912838782
EulerClassic,256,18.0,1575936,7376.21472099,213.65104726621698
EulerClassic,256,18.0,2101248,13607.31653734,154.42045418976917
EulerClassic,256,18.0,3151872,27631.74252076,114.06707331728963
EulerClassic,256,18.0,4202496,37791.40819202,111.20241877854649
EulerClassic,256,18.0,6303744,56155.93312003,112.25428284712353
EulerClassic,256,18.0,8385536,74574.10834052,112.44567567217831
EulerClassic,256,18.0,12588032,112617.95455758,111.77642188097026
EulerClassic,256,20.0,61440,317.83602454,193.30722528675383
EulerClassic,256,20.0,102400,491.78691344,208.22026207188455
EulerClassic,256,20.0,143360,654.49636633,219.0386492195088
EulerClassic,256,20.0,204800,916.16071354,223.5415653315485
EulerClassic,256,20.0,266240,1192.55404039,223.25193742409505
EulerClassic,256,20.0,389120,1707.13784478,227.93707092243986
EulerClassic,256,20.0,532480,2331.16379651,228.4180977746734
EulerClassic,256,20.0,798720,3634.87438722,219.73799226962328
EulerClassic,256,20.0,1044480,4517.83145558,231.19056349699738
EulerClassic,256,20.0,1576960,7225.10688955,218.26113081881581
EulerClassic,256,20.0,2109440,11709.48782834,180.1479305435211
EulerClassic,256,20.0,3153920,25620.09434266,123.10337182281215
EulerClassic,256,20.0,4198400,35709.63655818,117.57050490166004
EulerClassic,256,20.0,6287360,53209.34512398,118.16270215974635
EulerClassic,256,20.0,8396800,71170.63019492,117.98125121279796
EulerClassic,256,20.0,12595200,107151.56147696,117.54565053826352
EulerClassic,384,0.0,76800,716.48870815,107.18940735060627
EulerClassic,384,0.0,107520,984.12218961,109.25472582079401
EulerClassic,384,0.0,138240,1241.37106809,111.36073939011564
EulerClassic,384,0.0,199680,1768.87802644,112.88511531904267
EulerClassic,384,0.0,261120,2305.64837022,113.25230827590788
EulerClassic,384,0.0,399360,3477.81779549,114.83062756130758
EulerClassic,384,0.0,522240,4540.86052288,115.00903790561134
EulerClassic,384,0.0,783360,6810.55142663,115.02152335814937
EulerClassic,384,0.0,1059840,10882.14089654,97.39260041532621
EulerClassic,384,0.0,1582080,25809.31602825,61.29879607302685
EulerClassic,384,0.0,2104320,35615.98673733,59.08357995299931
EulerClassic,384,0.0,3148800,53271.68018167,59.10832902701379
EulerClassic,384,0.0,4193280,70834.2050639,59.19851851541519
EulerClassic,384,0.0,6297600,106925.94818634,58.896835677577194
EulerClassic,384,0.0,8386560,141379.30727003,59.319572021823085
EulerClassic,384,0.0,12579840,212879.5516274,59.09369830888366
EulerClassic,384,2.0,67584,599.19691086,112.79096867004833
EulerClassic,384,2.0,101376,847.75729613,119.58139489070751
EulerClassic,384,2.0,135168,1099.28729317,122.95966744982364
EulerClassic,384,2.0,202752,1650.11930466,122.87111569898045
EulerClassic,384,2.0,270336,2142.46784557,126.17972333119313
EulerClassic,384,2.0,405504,3219.01707216,125.97137290977516
EulerClassic,384,2.0,523776,4106.46000775,127.54927577804072
EulerClassic,384,2.0,794112,6267.85984906,126.6958769218642
EulerClassic,384,2.0,1047552,8783.9474678,119.2575438138824
EulerClassic,384,2.0,1571328,21622.88019874,72.66968995608475
EulerClassic,384,2.0,2095104,31931.44017999,65.61257457197021
EulerClassic,384,2.0,3142656,48157.16873515,65.25832150315286
EulerClassic,384,2.0,4190208,64222.35363179,65.24531978419819
EulerClassic,384,2.0,6302208,97268.53292638,64.79184799435575
EulerClassic,384,2.0,8397312,128793.03182254,65.20004911112272
EulerClassic,384,2.0,12587520,193318.63381644,65.11281272529635
EulerClassic,384,4.0,73728,589.20270746,125.13180789313543
EulerClassic,384,4.0,110592,851.10131177,129.93987727501724
EulerClassic,384,4.0,129024,961.60073714,134.17626985576584
EulerClassic,384,4.0,202752,1518.38454333,133.53139090532395
EulerClassic,384,4.0,258048,1923.93328927,134.1252326362685
EulerClassic,384,4.0,405504,3456.96128498,117.30070619010303
EulerClassic,384,4.0,534528,3888.13326575,137.47676930432897
EulerClassic,384,4.0,792576,5718.29761158,138.60348898157585
EulerClassic,384,4.0,1050624,7659.78197618,137.1610841231744
EulerClassic,384,4.0,1585152,19226.08783028,82.4479745433949
EulerClassic,384,4.0,2101248,29227.37979889,71.89313631459366
EulerClassic,384,4.0,3151872,44407.64891017,70.97588089781027
EulerClassic,384,4.0,4202496,59125.27288089,71.07782840116577
EulerClassic,384,4.0,6303744,89116.95692755,70.7356289681749
EulerClassic,384,4.0,8386560,117819.24234736,71.18158148797431
EulerClassic,384,4.0,12589056,177263.22325791,71.01899519046594
EulerClassic,384,6.0,79872,603.10454802,132.434749932198
EulerClassic,384,6.0,99840,722.88907658,138.11247566825142
EulerClassic,384,6.0,139776,964.06542171,144.9860111693187
EulerClassic,384,6.0,199680,1376.0934743,145.10642171424763
EulerClassic,384,6.0,259584,1749.98673526,148.33483864175287
EulerClassic,384,6.0,399360,2708.73433893,147.43417036524687
EulerClassic,384,6.0,539136,3585.81018448,150.35263225406433
EulerClassic,384,6.0,798720,5340.76109799,149.55171844338795
EulerClassic,384,6.0,1058304,9033.33529559,117.15539890528089
EulerClassic,384,6.0,1577472,16306.10561371,96.74118623846508
EulerClassic,384,6.0,2096640,26207.26598393,80.00224064904886
EulerClassic,384,6.0,3154944,41154.10839427,76.66170215072067
EulerClassic,384,6.0,4193280,54494.18930573,76.94912161137668
EulerClassic,384,6.0,6289920,81778.42890132,76.91417020972474
EulerClassic,384,6.0,8386560,109569.82200795,76.54078327690904
EulerClassic,384,6.0,12579840,163237.67852781,77.06456078923492
EulerClassic,384,8.0,64512,471.89543464,136.70825200759776
EulerClassic,384,8.0,107520,741.5636236,144.99093075525016
EulerClassic,384,8.0,129024,829.832944,155.48189660689104
EulerClassic,384,8.0,193536,1241.32507498,155.9108116809114
EulerClassic,384,8.0,258048,1618.11239069,159.47470737181763
EulerClassic,384,8.0,408576,2563.26636401,159.3966221133646
EulerClassic,384,8.0,537600,3336.24345606,161.13931944130027
EulerClassic,384,8.0,795648,4947.27160714,160.82561524451276
EulerClassic,384,8.0,1053696,6535.18473018,161.23430989394203
EulerClassic,384,8.0,1569792,13382.54746524,117.30143338384546
EulerClassic,384,8.0,2107392,24116.99073965,87.38204624075681
EulerClassic,384,8.0,3161088,38016.4972652,83.15042750910234
EulerClassic,384,8.0,4193280,50989.40220746,82.23826557014435
EulerClassic,384,8.0,6300672,76051.8820069,82.84702276570033
EulerClassic,384,8.0,8386560,100993.20017207,83.04083825159677
EulerClassic,384,8.0,12579840,152107.95619269,82.70336618068741
EulerClassic,384,10.0,69120,469.48294206,147.22579631267294
EulerClassic,384,10.0,115200,731.44037073,157.49745927344267
EulerClassic,384,10.0,138240,832.73766258,166.0066623763633
EulerClassic,384,10.0,207360,1243.89271303,166.70247990672078
EulerClassic,384,10.0,276480,1650.31888268,167.5312588988961
EulerClassic,384,10.0,391680,2284.77200595,171.43067184821393
EulerClassic,384,10.0,529920,3063.7196194,172.9662194426851
EulerClassic,384,10.0,783360,4545.43872313,172.33979989957416
EulerClassic,384,10.0,1059840,6134.3421936,172.77158113313894
EulerClassic,384,10.0,1589760,11918.5722091,133.38510453342687
EulerClassic,384,10.0,2096640,21352.40728205,98.19220719729105
EulerClassic,384,10.0,3156480,35484.63617671,88.95342717566666
EulerClassic,384,10.0,4193280,47256.87092,88.73376333144657
EulerClassic,384,10.0,6289920,70888.51087743,88.7297521438362
EulerClassic,384,10.0,8386560,94295.06384242,88.93954421638755
EulerClassic,384,10.0,12579840,142032.5194272,88.57013908316895
EulerClassic,384,12.0,73728,474.90128604,155.24910579793635
EulerClassic,384,12.0,98304,604.53328219,162.6113944361856
EulerClassic,384,12.0,147456,836.42235669,176.29370953633062
EulerClassic,384,12.0,196608,1106.6571149,177.65936472361267
EulerClassic,384,12.0,270336,1502.68307599,179.9022058073668
EulerClassic,384,12.0,393216,2160.74015877,181.98208535349198
EulerClassic,384,12.0,540672,2933.83784728,184.28830362975384
EulerClassic,384,12.0,786432,4281.60905838,183.67674144858904
EulerClassic,384,12.0,1056768,5766.24510505,183.26796394320746
EulerClassic,384,12.0,1572864,9733.27563026,161.5965744471561
EulerClassic,384,12.0,2113536,18730.53472692,112.83906363668157
EulerClassic,384,12.0,3145728,33063.62091411,95.14166667261635
EulerClassic,384,12.0,4202496,44410.24216738,94.6289818497499
EulerClassic,384,12.0,6291456,67430.31727183,93.30307574614285
EulerClassic,384,12.0,8404992,88516.59961179,94.95385088064876
EulerClassic,384,12.0,12582912,132685.46251816,94.83263472272134
EulerClassic,384,14.0,78336,486.76876588,160.93062145920774
EulerClassic,384,14.0,104448,616.25870791,169.48726023560522
EulerClassic,384,14.0,130560,715.40056575,182.49915676698637
EulerClassic,384,14.0,208896,1108.70634426,188.41418296332245
EulerClassic,384,14.0,261120,1370.82563747,190.4837441484709
EulerClassic,384,14.0,391680,2032.30818835,192.72667513975773
EulerClassic,384,14.0,522240,2669.4929383,195.6326583626685
EulerClassic,384,14.0,783360,4019.27653226,194.900747363985
EulerClassic,384,14.0,1044480,5342.51364795,195.50347810543866
EulerClassic,384,14.0,1566720,8872.8036447,176.5755293070021
EulerClassic,384,14.0,2115072,17580.36691492,120.30875181592447
EulerClassic,384,14.0,3159552,31089.54711394,101.62746946491585
EulerClassic,384,14.0,4204032,42627.27438319,98.6230543902158
EulerClassic,384,14.0,6292992,62947.62346961,99.9718758729334
EulerClassic,384,14.0,8408064,83518.90637657,100.67258258973993
EulerClassic,384,14.0,12585984,125281.15562958,100.46190855082068
EulerClassic,384,16.0,82944,524.06835556,158.26943016120316
EulerClassic,384,16.0,110592,673.21252823,164.27501771359897
EulerClassic,384,16.0,138240,769.80491118,179.57796578369187
EulerClassic,384,16.0,193536,1022.29309082,189.31557078680953
EulerClassic,384,16.0,276480,1414.11382502,195.5146715265935
EulerClassic,384,16.0,387072,1947.85456224,198.71709495336947
EulerClassic,384,16.0,525312,3300.22491108,159.17460602043982
EulerClassic,384,16.0,801792,5415.04274715,148.06752918469434
EulerClassic,384,16.0,1050624,5120.18073689,205.19275666002164
EulerClassic,384,16.0,1575936,8123.24580279,194.0032393773842
EulerClassic,384,16.0,2101248,15011.57691262,139.97516798075446
EulerClassic,384,16.0,3151872,29276.09161897,107.66027245104277
EulerClassic,384,16.0,4202496,39707.05582878,105.83751205633322
EulerClassic,384,16.0,6303744,59275.0914747,106.34726734568746
EulerClassic,384,16.0,8404992,79093.11797401,106.26704592379176
EulerClassic,384,16.0,12579840,118917.27252439,105.78648276195426
EulerClassic,384,18.0,58368,313.92487613,185.92983365813012
EulerClassic,384,18.0,116736,567.45962663,205.71683785376194
EulerClassic,384,18.0,145920,695.7970966,209.7163105638633
EulerClassic,384,18.0,204288,971.07709538,210.37258624667533
EulerClassic,384,18.0,262656,1246.88742378,210.6493296754454
EulerClassic,384,18.0,408576,1885.42964242,216.70180143958152
EulerClassic,384,18.0,525312,2419.64760694,217.10268821513816
EulerClassic,384,18.0,787968,3917.68615896,201.1309655822906
EulerClassic,384,18.0,1050624,4969.24781799,211.42515698179943
EulerClassic,384,18.0,1575936,7459.89396355,211.25447730225466
EulerClassic,384,18.0,2101248,13389.2714327,156.9352007360325
EulerClassic,384,18.0,3151872,27434.29526415,114.88802499398392
EulerClassic,384,18.0,4202496,37431.17124384,112.27262894402749
EulerClassic,384,18.0,6303744,56160.48890893,112.24517667967899
EulerClassic,384,18.0,8404992,75033.90910408,112.0159152089675
EulerClassic,384,18.0,12578304,112888.1534663,111.42271012303293
EulerClassic,384,20.0,61440,317.27383353,193.64975458712232
EulerClassic,384,20.0,92160,441.41257893,208.78426306608472
EulerClassic,384,20.0,153600,697.80653173,220.11831792287086
EulerClassic,384,20.0,215040,981.27421466,219.14363669946107
EulerClassic,384,20.0,276480,1225.90927644,225.53055541180728
EulerClassic,384,20.0,399360,1759.38801332,226.98801911603329
EulerClassic,384,20.0,522240,2273.6548944,229.69185045904476
EulerClassic,384,20.0,798720,3485.4389104,229.15908742992036
EulerClassic,384,20.0,1044480,4562.62636185,228.92078315536156
EulerClassic,384,20.0,1566720,6846.30328959,228.8417462285439
EulerClassic,384,20.0,2119680,12618.68546226,167.97946238849877
EulerClassic,384,20.0,3164160,25934.15598436,122.0074407629921
EulerClassic,384,20.0,4208640,35359.16163704,119.0254464515159
EulerClassic,384,20.0,6297600,53218.2448994,118.33535682930801
EulerClassic,384,20.0,8386560,70821.84709201,118.41769657750368
EulerClassic,384,20.0,12595200,107496.21547351,117.16877607755224
EulerClassic,512,0.0,61440,600.57037527,102.30274840376244
EulerClassic,512,0.0,102400,937.2028871,109.26129380251672
EulerClassic,512,0.0,143360,1273.33073183,112.58661745638267
EulerClassic,512,0.0,204800,1807.98287825,113.27540900068254
EulerClassic,512,0.0,266240,2328.1732906,114.35574880742082
EulerClassic,512,0.0,389120,3382.78237256,115.02956949179213
EulerClassic,512,0.0,532480,4619.78166754,115.26085826552529
EulerClassic,512,0.0,798720,6948.14092463,114.9544905125155
EulerClassic,512,0.0,1044480,10628.48437916,98.27177260080316
EulerClassic,512,0.0,1576960,25554.22254042,61.71034933681381
EulerClassic,512,0.0,2109440,35553.06217887,59.33216074011449
EulerClassic,512,0.0,3153920,53487.51471259,58.96553647981749
EulerClassic,512,0.0,4198400,70880.50148703,59.23208656711099
EulerClassic,512,0.0,6287360,106920.03965377,58.80431788427894
EulerClassic,512,0.0,8396800,141776.0210904,59.22581220308042
EulerClassic,512,0.0,12595200,213202.75562457,59.07615951352412
EulerClassic,512,2.0,67584,593.15143932,113.94054792732118
EulerClassic,512,2.0,112640,935.86362492,120.35941669346188
EulerClassic,512,2.0,135168,1094.46599267,123.50132476044455
EulerClassic,512,2.0,202752,1630.54800034,124.34592539301043
EulerClassic,512,2.0,270336,2171.56197808,124.4891938285912
EulerClassic,512,2.0,405504,3209.23584158,126.35531323256025
EulerClassic,512,2.0,540672,4268.77346906,126.65745885060001
EulerClassic,512,2.0,788480,6227.82109,126.60607756797329
EulerClassic,512,2.0,1058816,9138.83560354,115.85896124336227
EulerClassic,512,2.0,1576960,22140.51476392,71.22508292218214
EulerClassic,512,2.0,2095104,32015.33946124,65.4406304995291
EulerClassic,512,2.0,3153920,48440.15000083,65.10962496907956
EulerClassic,512,2.0,4190208,64459.18126539,65.00560382155899
EulerClassic,512,2.0,6307840,97652.00727635,64.59508796525961
EulerClassic,512,2.0,8402944,128993.99835412,65.14213147290673
EulerClassic,512,2.0,12593152,194347.65802728,64.79703500328435
EulerClassic,512,4.0,73728,628.33200801,117.33923954233222
EulerClassic,512,4.0,98304,826.5842091,118.92799174936478
EulerClassic,512,4.0,147456,1096.23692252,134.5110687031341
EulerClassic,512,4.0,196608,1469.51614727,133.79097627831405
EulerClassic,512,4.0,270336,1973.13724865,137.0082087219027
EulerClassic,512,4.0,393216,2883.59165192,136.36327450808872
EulerClassic,512,4.0,540672,3888.17492398,139.0554721870793
EulerClassic,512,4.0,786432,5670.6607125,138.68436851925304
EulerClassic,512,4.0,1056768,7707.98470757,137.10042768535203
EulerClassic,512,4.0,1572864,18992.777651,82.81379527007658
EulerClassic,512,4.0,2113536,29291.33566943,72.15567169256126
EulerClassic,512,4.0,3145728,44607.73199254,70.51979241011576
EulerClassic,512,4.0,4202496,59314.92909517,70.85056096513496
EulerClassic,512,4.0,6291456,89205.08965578,70.52799368597853
EulerClassic,512,4.0,8404992,118360.7447364,71.01165186750617
EulerClassic,512,4.0,12582912,177676.30143597,70.81930397191749
EulerClassic,512,6.0,79872,593.63438866,134.54746141020166
EulerClassic,512,6.0,106496,775.86763555,137.2605263067929
EulerClassic,512,6.0,133120,936.21470711,142.18960564177416
EulerClassic,512,6.0,212992,1461.54399352,145.73081682408173
EulerClassic,512,6.0,266240,1813.1685257,146.83687491057358
EulerClassic,512,6.0,399360,2678.75107852,149.08440101147616
EulerClassic,512,6.0,532480,3549.0027341,150.03651445059617
EulerClassic,512,6.0,798720,5336.17383783,149.6802810915932
EulerClassic,512,6.0,1064960,7156.75271641,148.80491784466875
EulerClassic,512,6.0,1570816,15886.90488989,98.87489167255134
EulerClassic,512,6.0,2103296,26663.28729282,78.88359664362856
EulerClassic,512,6.0,3141632,40819.90727511,76.96323215108366
EulerClassic,512,6.0,4206592,54915.27943177,76.60148584378086
EulerClassic,512,6.0,6309888,82210.35545522,76.752958493617
EulerClassic,512,6.0,8386560,109761.91837136,76.40682783645927
EulerClassic,512,6.0,12593152,163526.0972543,77.01004433816057
EulerClassic,512,8.0,86016,598.22546352,143.78525362975344
EulerClassic,512,8.0,114688,769.11618493,149.1166123495869
EulerClassic,512,8.0,143360,925.18125881,154.95341981353423
EulerClassic,512,8.0,200704,1308.24891004,153.41423062516705
EulerClassic,512,8.0,258048,1617.10362001,159.5741898088165
EulerClassic,512,8.0,401408,2505.11945378,160.23507357875147
EulerClassic,512,8.0,544768,3397.75180817,160.3318990781164
EulerClassic,512,8.0,802816,4976.83130611,161.3106715138992
EulerClassic,512,8.0,1060864,6556.26799843,161.8091268163596
EulerClassic,512,8.0,1576960,13549.81127652,116.38243277473978
EulerClassic,512,8.0,2093056,23745.51508643,88.14531891102804
EulerClassic,512,8.0,3153920,38061.62838502,82.8635067342861
EulerClassic,512,8.0,4214784,51725.5428921,81.48361069485692
EulerClassic,512,8.0,6307840,76678.8552891,82.26309555897436
EulerClassic,512,8.0,8400896,101515.79765839,82.75456819311796
EulerClassic,512,8.0,12587008,152181.4060211,82.71055136824539
EulerClassic,512,10.0,61440,425.61197281,144.35684126637057
EulerClassic,512,10.0,92160,603.90602459,152.606525266193
EulerClassic,512,10.0,153600,921.98493264,166.597082622797
EulerClassic,512,10.0,215040,1291.81220315,166.46382459899277
EulerClassic,512,10.0,276480,1619.8536266,170.68208846765933
EulerClassic,512,10.0,399360,2341.37379039,170.5665287785933
EulerClassic,512,10.0,522240,3034.52214328,172.0995844952093
EulerClassic,512,10.0,798720,4764.04073022,167.65599734138203
EulerClassic,512,10.0,1044480,6018.6958313,173.5392565559172
EulerClassic,512,10.0,1566720,11280.80563112,138.88369778111763
EulerClassic,512,10.0,2119680,21906.56033429,96.76005578484623
EulerClassic,512,10.0,3164160,35591.54818274,88.90200515453971
EulerClassic,512,10.0,4208640,47315.43202833,88.94856962269915
EulerClassic,512,10.0,6297600,70922.3463752,88.79570857235673
EulerClassic,512,10.0,8386560,95088.23910625,88.1976580787136
EulerClassic,512,10.0,12595200,141935.5312694,88.7388794571371
EulerClassic,512,12.0,65536,436.42980402,150.1638966824473
EulerClassic,512,12.0,98304,602.38396038,163.1915961673136
EulerClassic,512,12.0,131072,748.22274121,175.1777816697136
EulerClassic,512,12.0,196608,1105.12690111,177.90536073506584
EulerClassic,512,12.0,262144,1471.69182517,178.12424824043504
EulerClassic,512,12.0,393216,2172.26561633,181.01653731661543
EulerClassic,512,12.0,524288,2841.2788998,184.5253558307511
EulerClassic,512,12.0,786432,4284.14327448,183.5680904242063
EulerClassic,512,12.0,1048576,5698.95653291,183.99438457632462
EulerClassic,512,12.0,1572864,9896.08799327,158.93795619740368
EulerClassic,512,12.0,2097152,19079.84274084,109.91453276032986
EulerClassic,512,12.0,3145728,33170.43529857,94.83529449297322
EulerClassic,512,12.0,4194304,44630.98382949,93.9774040389539
EulerClassic,512,12.0,6291456,67325.70492137,93.44805237981275
EulerClassic,512,12.0,8388608,88646.7754624,94.62958981015697
EulerClassic,512,12.0,12582912,132675.68527567,94.83962320492682
EulerClassic,512,14.0,69632,443.79854202,156.90001973206572
EulerClassic,512,14.0,104448,616.41762473,169.44356522211666
EulerClassic,512,14.0,139264,755.95929406,184.22155940706867
EulerClassic,512,14.0,208896,1108.03200982,188.52884948146507
EulerClassic,512,14.0,278528,1459.19669758,190.87762497127622
EulerClassic,512,14.0,417792,2166.66416688,192.82729939712863
EulerClassic,512,14.0,522240,2669.13071546,195.65920731236903
EulerClassic,512,14.0,800768,4119.92380836,194.36475945868477
EulerClassic,512,14.0,1044480,5324.72402399,196.1566449818248
EulerClassic,512,14.0,1566720,9025.61127056,173.5860268113222
EulerClassic,512,14.0,2088960,15772.75397561,132.44104379173334
EulerClassic,512,14.0,3168256,31761.21711731,99.75234854187269
EulerClassic,512,14.0,4212736,41933.20963599,100.46299905419919
EulerClassic,512,14.0,6301696,62553.83166399,100.74036765405148
EulerClassic,512,14.0,8390656,83341.42307801,100.6780984786653
EulerClassic,512,14.0,12603392,125920.48579995,100.09008399175828
EulerClassic,512,16.0,73728,474.62068905,155.34088947444295
EulerClassic,512,16.0,110592,667.04780405,165.79321501178399
EulerClassic,512,16.0,147456,810.75234847,181.87551387087504
EulerClassic,512,16.0,221184,1149.43621375,192.4282507842641
EulerClassic,512,16.0,258048,1322.05798409,195.18659779330315
EulerClassic,512,16.0,405504,2050.28581619,197.7792543839273
EulerClassic,512,16.0,516096,2533.61472216,203.69947943782438
EulerClassic,512,16.0,811008,3990.23181742,203.24834172776977
EulerClassic,512,16.0,1069056,5168.00819744,206.8603529943243
EulerClassic,512,16.0,1585152,7961.32183075,199.1066350159933
EulerClassic,512,16.0,2101248,15806.36379935,132.936836496602
EulerClassic,512,16.0,3170304,29398.76963875,107.83798230186062
EulerClassic,512,16.0,4202496,39494.26598982,106.4077504588446
EulerClassic,512,16.0,6303744,59248.98199601,106.39413180845052
EulerClassic,512,16.0,8404992,78928.99491569,106.48801506946852
EulerClassic,512,16.0,12607488,119096.0218256,105.85985834574693
EulerClassic,512,18.0,77824,399.96056123,194.57918490930106
EulerClassic,512,18.0,116736,566.32453745,206.12915789527565
EulerClassic,512,18.0,155648,742.46653644,209.63638408042675
EulerClassic,512,18.0,194560,920.06254196,211.4638854718841
EulerClassic,512,18.0,272384,1268.24361628,214.77261663571716
EulerClassic,512,18.0,389120,1808.84872783,215.12025522820306
EulerClassic,512,18.0,544768,2497.88054553,218.09209450582884
EulerClassic,512,18.0,778240,3587.00669895,216.960843766422
EulerClassic,512,18.0,1050624,4777.10147337,219.9291779453951
EulerClassic,512,18.0,1595392,7657.12634,208.35388227380352
EulerClassic,512,18.0,2101248,14013.48746906,149.94468754757077
EulerClassic,512,18.0,3151872,27475.42294589,114.7160502754511
EulerClassic,512,18.0,4202496,37465.99036997,112.16828805274059
EulerClassic,512,18.0,6303744,56094.76379914,112.37669210217165
EulerClassic,512,18.0,8404992,74669.68562385,112.56230597166714
EulerClassic,512,18.0,12607488,112351.30418429,112.2148789596596
EulerClassic,512,20.0,81920,400.90725639,204.33653593016723
EulerClassic,512,20.0,122880,570.54619356,215.3725699811853
EulerClassic,512,20.0,122880,569.57487627,215.73985286132992
EulerClassic,512,20.0,204800,918.05453734,223.080428961654
EulerClassic,512,20.0,286720,1266.95234125,226.3068551711396
EulerClassic,512,20.0,409600,1820.59014927,224.98199287974663
EulerClassic,512,20.0,532480,2320.72015242,229.44601891992045
EulerClassic,512,20.0,778240,3396.95579355,229.09924276250226
EulerClassic,512,20.0,1064960,4597.45454788,231.64122427073897
EulerClassic,512,20.0,1597440,6992.93474717,228.4362800105456
EulerClassic,512,20.0,2088960,11488.73944716,181.82673648468787
EulerClassic,512,20.0,3153920,25554.79964343,123.4179114689657
EulerClassic,512,20.0,4218880,35704.63163202,118.16058049501058
EulerClassic,512,20.0,6307840,53373.81583993,118.18229408437725
EulerClassic,512,20.0,8396800,71697.27325439,117.11463517178969
EulerClassic,512,20.0,12574720,106348.48434274,118.24070721566825
EulerClassic,768,0.0,61440,582.51272548,105.47409062930332
EulerClassic,768,0.0,92160,858.48491842,107.35191501047686
EulerClassic,768,0.0,153600,1361.9093028,112.78284073998763
EulerClassic,768,0.0,215040,1921.08019915,111.93702381355368
EulerClassic,768,0.0,276480,2411.80272536,114.63624163486712
EulerClassic,768,0.0,399360,3509.36946002,113.79822060619517
EulerClassic,768,0.0,522240,4505.89509444,115.90149993603097
EulerClassic,768,0.0,798720,6932.85690654,115.2079165584018
EulerClassic,768,0.0,1044480,11689.1671094,89.35452716387873
EulerClassic,768,0.0,1566720,25292.88729754,61.94310604279568
EulerClassic,768,0.0,2119680,35610.23326353,59.52446265413423
EulerClassic,768,0.0,3164160,53529.76291829,59.11029355444563
EulerClassic,768,0.0,4208640,71923.85712536,58.515215509987634
EulerClassic,768,0.0,6297600,106788.14324464,58.97283919969359
EulerClassic,768,0.0,8386560,141906.69965742,59.099112446742645
EulerClassic,768,0.0,12595200,213152.52364763,59.09008152688622
EulerClassic,768,2.0,67584,620.2843406,108.95648265862414
EulerClassic,768,2.0,101376,869.48126013,116.59365721676718
EulerClassic,768,2.0,135168,1114.75602063,121.25343797076812
EulerClassic,768,2.0,202752,1663.43290156,121.88769370249634
EulerClassic,768,2.0,270336,2191.70089201,123.34529815885412
EulerClassic,768,2.0,405504,3209.92799239,126.32806747109487
EulerClassic,768,2.0,540672,4267.78437874,126.68681264530646
EulerClassic,768,2.0,811008,6367.51127243,127.36655897438236
EulerClassic,768,2.0,1047552,8909.7625559,117.57350360659345
EulerClassic,768,2.0,1588224,22191.80549275,71.56803895558963
EulerClassic,768,2.0,2095104,31924.15510524,65.62754732563343
EulerClassic,768,2.0,3142656,48389.54071565,64.94494375276456
