tpb,gpuA,nX,time
256,50,61440,6.12814135
256,50,102400,7.24464189
256,50,2007040,103.85414741
256,50,8007680,413.24059324
256,55,20480,5.98972353
256,55,61440,6.07571565
256,55,102400,8.75183226
256,55,2007040,102.37741905
256,55,8007680,417.78358476
256,60,20480,6.02973159
256,60,61440,6.04071344
256,60,102400,7.04308817
256,60,2007040,102.54754064
256,60,8007680,419.49062143
256,65,20480,5.99694128
256,65,61440,6.03504789
256,65,102400,7.25783563
256,65,2007040,107.93617306
256,65,8007680,412.00317598
256,70,20480,5.99294435
256,70,61440,6.02398844
256,70,102400,7.45453872
256,70,2007040,102.44043854
256,70,8007680,420.98585982
256,75,20480,5.98064313
256,75,61440,6.07233960
256,75,102400,7.32077751
256,75,2007040,102.58840242
256,75,8007680,411.57915257
256,80,20480,5.99337121
256,80,61440,6.15099755
256,80,102400,7.31464631
256,80,2007040,102.29635518
256,80,8007680,409.20257258
256,85,20480,5.98316547
256,85,61440,6.07761710
256,85,102400,7.15352750
256,85,2007040,104.60510384
256,85,8007680,409.70595243
256,90,20480,6.00120984
256,90,61440,6.01921541
256,90,102400,7.19524299
256,90,2007040,118.31261994
256,90,8007680,411.18547476
256,95,20480,6.01409314
256,95,61440,6.14416786
256,95,102400,7.30102571
256,95,2007040,102.51707863
256,95,8007680,409.96889584
256,100,20480,6.00089940
256,100,61440,6.05022069
256,100,102400,7.22062153
256,100,2007040,102.25564862
256,100,8007680,409.28379167
384,,30720,6.26737407
384,,61440,7.48220676
384,,122880,11.56411599
384,,1996800,100.16618762
384,,8017920,397.93589773
384,5,30720,5.86806952
384,5,61440,5.95340195
384,5,122880,7.61740375
384,5,1996800,98.38371382
384,5,8017920,400.70945397
384,10,30720,5.88786012
384,10,61440,5.93310688
384,10,122880,7.54561430
384,10,1996800,98.51328408
384,10,8017920,400.89323496
384,15,30720,5.88681238
384,15,61440,5.95448849
384,15,122880,7.50960317
384,15,1996800,98.54650125
384,15,8017920,396.13250798
384,20,30720,5.87253210
384,20,61440,5.92057283
384,20,122880,7.47747254
384,20,1996800,100.26525706
384,20,8017920,397.10042377
384,25,30720,5.89562114
384,25,61440,5.94044104
384,25,122880,7.74084280
384,25,1996800,98.79283607
384,25,8017920,395.54197186
384,30,30720,5.87656784
384,30,61440,5.95573025
384,30,122880,7.60556820
384,30,1996800,101.19898555
384,30,8017920,396.32959912
384,35,30720,5.86958292
384,35,61440,7.10377935
384,35,122880,7.56249453
384,35,1996800,98.55717265
384,35,8017920,400.00560693
384,40,30720,5.87660664
384,40,61440,5.97652979
384,40,122880,7.56315421
384,40,1996800,98.47835948
384,40,8017920,395.21538808
384,45,30720,5.87136795
384,45,61440,5.97781036
384,45,122880,8.91846139
384,45,1996800,98.53330751
384,45,8017920,398.66089355
384,50,30720,5.89527190
384,50,61440,6.03667771
384,50,122880,7.67382638
384,50,1996800,99.76987106
384,50,8017920,400.01266946
384,55,30720,5.92511302
384,55,61440,5.93046813
384,55,122880,7.66823844
384,55,1996800,99.68492668
384,55,8017920,396.66786324
384,60,30720,5.89111975
384,60,61440,5.91936987
384,60,122880,7.71247627
384,60,1996800,98.46182850
384,60,8017920,396.92502469
384,65,30720,5.88343634
384,65,61440,6.05662353
384,65,122880,7.57712405
384,65,1996800,98.52845687
384,65,8017920,409.88662901
384,70,30720,5.86562480
384,70,61440,5.91401476
384,70,122880,7.57452411
384,70,1996800,99.72866004
384,70,8017920,401.13033416
384,75,30720,5.87707230
384,75,61440,5.91785647
384,75,122880,7.57731808
384,75,1996800,98.54778182
384,75,8017920,399.36897034
384,80,30720,5.89108095
384,80,61440,5.95371239
384,80,122880,8.85695529
384,80,1996800,99.81053881
384,80,8017920,406.19800954
384,85,30720,5.87152317
384,85,61440,5.99884273
384,85,122880,8.01309943
384,85,1996800,98.51444823
384,85,8017920,395.27239278
384,90,30720,5.88549301
384,90,61440,5.98219534
384,90,122880,7.47836505
384,90,1996800,98.46054794
384,90,8017920,396.82207474
384,95,30720,5.86640090
384,95,61440,6.01463641
384,95,122880,7.55814835
384,95,1996800,98.47878634
384,95,8017920,396.28962986
384,100,30720,5.87420072
384,100,61440,5.92856668
384,100,122880,7.49105432
384,100,1996800,98.49353228
384,100,8017920,397.24834884
512,,0,5.78444451
512,,40960,14.27519601
512,,122880,11.16803226
512,,2007040,101.88700010
512,,8028160,395.28162840
512,5,0,5.66702026
512,5,40960,5.83031215
512,5,122880,7.27083534
512,5,2007040,97.28494721
512,5,8028160,389.98702075
512,10,0,5.67055152
512,10,40960,5.70737757
512,10,122880,7.25799085
512,10,2007040,99.11662589
512,10,8028160,390.19885783
512,15,0,5.66923215
512,15,40960,6.06648003
512,15,122880,7.31383140
512,15,2007040,97.32406276
512,15,8028160,388.87121870
512,20,0,5.66624415
512,20,40960,5.70613580
512,20,122880,7.24293447
512,20,2007040,98.70354552
512,20,8028160,390.37883592
512,25,0,5.66620535
512,25,40960,5.72716817
512,25,122880,7.41445304
512,25,2007040,97.29627830
512,25,8028160,389.05911303
512,30,0,5.66589491
512,30,40960,5.72340408
512,30,122880,7.28627977
512,30,2007040,97.52957461
512,30,8028160,387.85623231
512,35,0,5.66597252
512,35,40960,5.71847583
512,35,122880,7.24398221
512,35,2007040,97.49270976
512,35,8028160,387.08036300
512,40,0,5.67470367
512,40,40960,5.70869694
512,40,122880,7.31802235
512,40,2007040,97.28680986
512,40,8028160,389.59675779
512,45,0,5.66861127
512,45,40960,5.75926000
512,45,122880,7.35752595
512,45,2007040,98.86524640
512,45,8028160,386.53410350
512,50,0,5.66880529
512,50,40960,5.77579097
512,50,122880,7.18115674
512,50,2007040,99.22500855
512,50,8028160,388.43741640
512,55,0,5.66705906
512,55,40960,5.70652386
512,55,122880,7.34029648
512,55,2007040,97.38149432
512,55,8028160,399.86210565
512,60,0,5.66705906
512,60,40960,5.71925193
512,60,122880,7.29326469
512,60,2007040,98.57692445
512,60,8028160,386.75180015
512,65,0,5.66756353
512,65,40960,5.70660147
512,65,122880,7.24735825
512,65,2007040,100.74574190
512,65,8028160,387.77392668
512,70,0,5.66795158
512,70,40960,5.78483256
512,70,122880,10.91238422
512,70,2007040,97.28440394
512,70,8028160,391.27500107
512,75,0,5.66566208
512,75,40960,5.75045124
512,75,122880,7.31786713
512,75,2007040,97.24618091
512,75,8028160,399.20649336
512,80,0,5.66717548
512,80,40960,5.75662125
512,80,122880,7.35927218
512,80,2007040,97.43450209
512,80,8028160,393.11160799
512,85,0,5.67183209
512,85,40960,5.72802188
512,85,122880,7.39497288
512,85,2007040,97.46717600
512,85,8028160,386.89615515
512,90,0,5.66667101
512,90,40960,5.70823128
512,90,122880,7.36749886
512,90,2007040,97.35374867
512,90,8028160,391.29285142
512,95,0,5.67466486
512,95,40960,5.81804973
512,95,122880,7.26606231
512,95,2007040,97.61545031
512,95,8028160,388.46931420
512,100,0,5.67024108
512,100,40960,5.74106040
512,100,122880,7.32640425
512,100,2007040,100.81004196
512,100,8028160,391.26952955
768,,0,5.76401020
768,,61440,6.94697248
768,,122880,16.17897229
768,,2027520,97.46305352
768,,7987200,378.83981770
768,5,0,5.64436264
768,5,61440,19.95656274
768,5,122880,13.88627524
768,5,2027520,131.34212178
768,5,7987200,457.51367568
768,10,0,5.64297479
768,10,61440,5.82116784
768,10,122880,7.12797776
768,10,2027520,99.40049666
768,10,7987200,400.04227091
768,15,0,5.64041821
768,15,61440,6.12200329
768,15,122880,7.11366096
768,15,2027520,97.28602919
768,15,7987200,396.63253462
768,20,0,5.64315740
768,20,61440,5.85023971
768,20,122880,7.24890361
768,20,2027520,101.55309357
768,20,7987200,391.58578889
768,25,0,5.64666355
768,25,61440,5.90502339
768,25,122880,7.17195080
768,25,2027520,97.47203805
768,25,7987200,378.67473621
768,30,0,5.63731381
768,30,61440,5.81097807
768,30,122880,7.11946803
768,30,2027520,96.74509512
768,30,7987200,379.37866999
768,35,0,5.63976081
768,35,61440,5.82292092
768,35,122880,7.11004524
768,35,2027520,97.29253019
768,35,7987200,381.24080382
768,40,0,5.64198868
768,40,61440,5.79333773
768,40,122880,7.15120604
768,40,2027520,96.90027903
768,40,7987200,378.65154445
768,45,0,5.63921297
768,45,61440,5.81090503
768,45,122880,7.23137283
768,45,2027520,98.42589498
768,45,7987200,383.28430816
768,50,0,5.63881123
768,50,61440,5.72306853
768,50,122880,7.42092436
768,50,2027520,96.73307924
768,50,7987200,379.08393378
768,55,0,5.65937337
768,55,61440,5.72284939
768,55,122880,7.09916155
768,55,2027520,96.86028694
768,55,7987200,378.80406222
768,60,0,5.63928602
768,60,61440,5.83924645
768,60,122880,7.16340454
768,60,2027520,97.36922734
768,60,7987200,378.96205835
768,65,0,5.63826339
768,65,61440,5.87167839
768,65,122880,7.20014613
768,65,2027520,96.62716412
768,65,7987200,378.49186828
768,70,0,5.64012603
768,70,61440,5.74297326
768,70,122880,7.13217784
768,70,2027520,96.70174297
768,70,7987200,380.40181001
768,75,0,5.64052778
768,75,61440,5.76649372
768,75,122880,7.60810194
768,75,2027520,96.94366771
768,75,7987200,378.72385891
768,80,0,5.63840948
768,80,61440,5.73117651
768,80,122880,7.02969584
768,80,2027520,97.62240099
768,80,7987200,378.87082526
768,85,0,5.64564092
768,85,61440,5.80674147
768,85,122880,7.16398890
768,85,2027520,96.69787159
768,85,7987200,379.36369578
768,90,0,5.63881123
768,90,61440,5.82799754
768,90,122880,7.14379198
768,90,2027520,96.95031479
768,90,7987200,378.76940241
768,95,0,5.63713119
768,95,61440,5.81189114
768,95,122880,7.11585231
768,95,2027520,98.12038465
768,95,7987200,379.16344317
768,100,0,5.63961472
768,100,61440,5.85527981
768,100,122880,7.12618816
768,100,2027520,96.68958099
768,100,7987200,379.42136474
1024,,0,5.72161606
1024,,81920,8.06202969
1024,,81920,8.17235559
1024,,2048000,97.66453877
1024,,8028160,378.55275262
1024,5,0,5.56827021
1024,5,81920,5.83652693
1024,5,81920,6.23212411
1024,5,2048000,100.63158921
1024,5,8028160,378.22406739
1024,10,0,5.56762545
1024,10,81920,5.98252966
1024,10,81920,5.90594629
1024,10,2048000,96.95902610
1024,10,8028160,376.69472826
1024,15,0,5.56855677
1024,15,81920,5.89777930
1024,15,81920,5.95244078
1024,15,2048000,97.29996180
1024,15,8028160,384.55681016
1024,20,0,5.56819857
1024,20,81920,5.89591666
1024,20,81920,5.93714559
1024,20,2048000,99.63894263
1024,20,8028160,378.81373786
1024,25,0,5.56794783
1024,25,81920,5.97382537
1024,25,81920,5.92722343
1024,25,2048000,96.94842335
1024,25,8028160,376.64117721
1024,30,0,5.58994137
1024,30,81920,5.89079438
1024,30,81920,5.91106856
1024,30,2048000,98.69418752
1024,30,8028160,378.84508045
1024,35,0,5.58800709
1024,35,81920,9.88992934
1024,35,81920,5.92503840
1024,35,2048000,96.87406083
1024,35,8028160,381.24194655
1024,40,0,5.56784037
1024,40,81920,5.93413670
1024,40,81920,6.03088679
1024,40,2048000,98.64826615
1024,40,8028160,380.32194313
1024,45,0,5.57353577
1024,45,81920,5.87768423
1024,45,81920,5.93707395
1024,45,2048000,97.45330765
1024,45,8028160,382.48572785
1024,50,0,5.56945228
1024,50,81920,5.94774834
1024,50,81920,5.91103274
1024,50,2048000,97.26503721
1024,50,8028160,376.36826388
1024,55,0,5.56816275
1024,55,81920,5.91174914
1024,55,81920,5.91002978
1024,55,2048000,98.79609570
1024,55,8028160,377.79179043
1024,60,0,5.56827021
1024,60,81920,5.75851076
1024,60,81920,5.92052507
1024,60,2048000,97.22280531
1024,60,8028160,376.47060190
1024,65,0,5.58413852
1024,65,81920,5.71721019
1024,65,81920,5.87564248
1024,65,2048000,97.16277082
1024,65,8028160,388.43315381
1024,70,0,5.56748217
1024,70,81920,5.93739633
1024,70,81920,5.90365380
1024,70,2048000,96.87144596
1024,70,8028160,377.33092904
1024,75,0,5.57869386
1024,75,81920,5.79146525
1024,75,81920,5.90361798
1024,75,2048000,97.14600702
1024,75,8028160,377.48237642
1024,80,0,5.56816275
1024,80,81920,5.87922449
1024,80,81920,6.03156737
1024,80,2048000,96.83680792
1024,80,8028160,377.09752528
1024,85,0,5.57095672
1024,85,81920,6.02941817
1024,85,81920,5.90146877
1024,85,2048000,98.67584763
1024,85,8028160,383.84993632
1024,90,0,5.57127910
1024,90,81920,6.00495304
1024,90,81920,5.90544481
1024,90,2048000,98.20932666
1024,90,8028160,376.33907050
1024,95,0,5.58191767
1024,95,81920,5.88656761
1024,95,81920,5.89681216
1024,95,2048000,98.63107250
1024,95,8028160,376.52884538
1024,100,0,5.56758963
1024,100,81920,5.93556951
1024,100,81920,5.83430609
1024,100,2048000,96.89788119
1024,100,8028160,377.90913708
