tpb,gpuA,nX,time
384,35,399360,1740.22560555
384,35,614400,2664.05250187
384,35,798720,3583.58057088
384,35,1198080,5176.83929552
384,35,1597440,6858.19222656
384,35,2396160,10264.08224510
384,35,3194880,13840.93525706
384,35,4823040,21244.06219948
384,35,6420480,27509.74728001
384,35,9615360,41117.21260207
384,35,12810240,54738.07860146
384,40,122880,600.46034515
384,40,215040,965.94502844
384,40,307200,1355.70090441
384,40,399360,1732.19656030
384,40,614400,2662.25431016
384,40,798720,3462.31086071
384,40,1198080,5150.15293208
384,40,1597440,6849.09944339
384,40,2396160,10792.72202871
384,40,3194880,13689.13949324
384,40,4823040,20613.95130303
384,40,6420480,27434.92598729
384,40,9615360,41149.61253588
384,40,12810240,55118.06964401
384,45,122880,599.67555066
384,45,215040,957.24992493
384,45,307200,1357.78091730
384,45,399360,1732.52454353
384,45,614400,2661.61852728
384,45,798720,3445.66902313
384,45,1198080,5169.15258276
384,45,1597440,6846.33082341
384,45,2396160,10286.56048907
384,45,3194880,13687.90908308
384,45,4823040,20674.88392509
384,45,6420480,27441.52251059
384,45,9615360,41486.40329876
384,45,12810240,54795.83688199
384,50,122880,600.12428060
384,50,215040,956.97713119
384,50,307200,1355.34761286
384,50,399360,1736.12029622
384,50,614400,2661.87023076
384,50,798720,3435.44300271
384,50,1198080,5277.59184125
384,50,1597440,6848.25244246
384,50,2396160,10258.55482098
384,50,3194880,13777.00659491
384,50,4823040,21310.96758540
384,50,6420480,27461.60214067
384,50,9615360,41075.80444327
384,50,12810240,54757.03697829
384,55,122880,599.61969102
384,55,215040,957.41825287
384,55,307200,1354.50415983
384,55,399360,1730.31676699
384,55,614400,2672.65890799
384,55,798720,3432.48216563
384,55,1198080,5172.24307571
384,55,1597440,6844.52171206
384,55,2396160,10811.52027719
384,55,3194880,13672.49836524
384,55,4823040,20638.78326031
384,55,6420480,27470.81492155
384,55,9615360,41078.59600631
384,55,12810240,55074.89147956
384,60,122880,601.45884122
384,60,215040,965.98953482
384,60,307200,1357.81052251
384,60,399360,1731.96417314
384,60,614400,2665.46409124
384,60,798720,3436.84107065
384,60,1198080,5150.68417031
384,60,1597440,6852.95119645
384,60,2396160,10268.00436475
384,60,3194880,13665.79938660
384,60,4823040,20641.34760035
384,60,6420480,27465.48846601
384,60,9615360,41510.29159468
384,60,12810240,54844.23112302
384,65,122880,599.74232994
384,65,215040,958.01958174
384,65,307200,1356.64854731
384,65,399360,1730.81315699
384,65,614400,2663.13036441
384,65,798720,3437.67620584
384,65,1198080,5234.01237039
384,65,1597440,6893.82263750
384,65,2396160,10257.77191870
384,65,3194880,13692.41873423
384,65,4823040,21061.74944885
384,65,6420480,27509.22152132
384,65,9615360,41079.58760369
384,65,12810240,54753.40728407
384,70,122880,604.93167904
384,70,215040,958.06144690
384,70,307200,1363.75545509
384,70,399360,1730.88923964
384,70,614400,2665.81028700
384,70,798720,3449.67574039
384,70,1198080,5151.10120571
384,70,1597440,6869.88869199
384,70,2396160,10395.09707815
384,70,3194880,14069.53728231
384,70,4823040,20677.36078980
384,70,6420480,27444.72799478
384,70,9615360,41128.78406332
384,70,12810240,55056.18003626
384,75,122880,601.21383932
384,75,215040,957.79488169
384,75,307200,1354.27003815
384,75,399360,1730.26540134
